appid	sessionid	app	msg	apprisk	srcip	dstip	DeviceID
33129	5478	IEC.60870.5.104_Supervisory.Functions	Operational.Technology: IEC.60870.5.104_Supervisory.Functions	elevated	192.168.9.223	192.168.9.175	
33119	5478	IEC.60870.5.104_Control.Functions.TESTFR.CON	Operational.Technology: IEC.60870.5.104_Control.Functions.TESTFR.CON	elevated	192.168.9.223	192.168.9.175	
33119	5478	IEC.60870.5.104_Control.Functions.TESTFR.CON	Operational.Technology: IEC.60870.5.104_Control.Functions.TESTFR.CON	elevated	192.168.9.223	192.168.9.175	
17017	5482	NetBIOS.Name.Service	Network.Service: NetBIOS.Name.Service	elevated	192.168.9.223	192.168.9.255	
33120	5478	IEC.60870.5.104_Information.Transfer	Operational.Technology: IEC.60870.5.104_Information.Transfer	elevated	192.168.9.223	192.168.9.175	
41153	5478	IEC.60870.5.104_Information.Transfer.C.SC.NA.1	Operational.Technology: IEC.60870.5.104_Information.Transfer.C.SC.NA.1	elevated	192.168.9.223	192.168.9.175	
33121	5478	IEC.60870.5.104_Information.Transfer.Process.Control	Operational.Technology: IEC.60870.5.104_Information.Transfer.Process.Control	elevated	192.168.9.223	192.168.9.175	
33120	5478	IEC.60870.5.104_Information.Transfer	Operational.Technology: IEC.60870.5.104_Information.Transfer	elevated	192.168.9.223	192.168.9.175	
41153	5478	IEC.60870.5.104_Information.Transfer.C.SC.NA.1	Operational.Technology: IEC.60870.5.104_Information.Transfer.C.SC.NA.1	elevated	192.168.9.223	192.168.9.175	
33121	5478	IEC.60870.5.104_Information.Transfer.Process.Control	Operational.Technology: IEC.60870.5.104_Information.Transfer.Process.Control	elevated	192.168.9.223	192.168.9.175	
33120	5478	IEC.60870.5.104_Information.Transfer	Operational.Technology: IEC.60870.5.104_Information.Transfer	elevated	192.168.9.223	192.168.9.175	
40860	5478	IEC.60870.5.104_Information.Transfer.M.SP.NA.1	Operational.Technology: IEC.60870.5.104_Information.Transfer.M.SP.NA.1	elevated	192.168.9.223	192.168.9.175	
33124	5478	IEC.60870.5.104_Information.Transfer.Process.Monitor	Operational.Technology: IEC.60870.5.104_Information.Transfer.Process.Monitor	elevated	192.168.9.223	192.168.9.175	
33129	5478	IEC.60870.5.104_Supervisory.Functions	Operational.Technology: IEC.60870.5.104_Supervisory.Functions	elevated	192.168.9.223	192.168.9.175	
33129	5478	IEC.60870.5.104_Supervisory.Functions	Operational.Technology: IEC.60870.5.104_Supervisory.Functions	elevated	192.168.9.223	192.168.9.175	
16083	5484	UPnP	Network.Service: UPnP	elevated	192.168.9.223	239.255.255.250	
33119	5478	IEC.60870.5.104_Control.Functions.TESTFR.CON	Operational.Technology: IEC.60870.5.104_Control.Functions.TESTFR.CON	elevated	192.168.9.223	192.168.9.175	
33119	5478	IEC.60870.5.104_Control.Functions.TESTFR.CON	Operational.Technology: IEC.60870.5.104_Control.Functions.TESTFR.CON	elevated	192.168.9.223	192.168.9.175	
33118	5478	IEC.60870.5.104_Control.Functions.TESTFR.ACT	Operational.Technology: IEC.60870.5.104_Control.Functions.TESTFR.ACT	elevated	192.168.9.223	192.168.9.175	
33118	5478	IEC.60870.5.104_Control.Functions.TESTFR.ACT	Operational.Technology: IEC.60870.5.104_Control.Functions.TESTFR.ACT	elevated	192.168.9.223	192.168.9.175	
33119	5478	IEC.60870.5.104_Control.Functions.TESTFR.CON	Operational.Technology: IEC.60870.5.104_Control.Functions.TESTFR.CON	elevated	192.168.9.223	192.168.9.175	
33119	5478	IEC.60870.5.104_Control.Functions.TESTFR.CON	Operational.Technology: IEC.60870.5.104_Control.Functions.TESTFR.CON	elevated	192.168.9.223	192.168.9.175	
33120	5478	IEC.60870.5.104_Information.Transfer	Operational.Technology: IEC.60870.5.104_Information.Transfer	elevated	192.168.9.223	192.168.9.175	
41158	5478	IEC.60870.5.104_Information.Transfer.C.SE.NC.1	Operational.Technology: IEC.60870.5.104_Information.Transfer.C.SE.NC.1	elevated	192.168.9.223	192.168.9.175	
33121	5478	IEC.60870.5.104_Information.Transfer.Process.Control	Operational.Technology: IEC.60870.5.104_Information.Transfer.Process.Control	elevated	192.168.9.223	192.168.9.175	
33120	5478	IEC.60870.5.104_Information.Transfer	Operational.Technology: IEC.60870.5.104_Information.Transfer	elevated	192.168.9.223	192.168.9.175	
41158	5478	IEC.60870.5.104_Information.Transfer.C.SE.NC.1	Operational.Technology: IEC.60870.5.104_Information.Transfer.C.SE.NC.1	elevated	192.168.9.223	192.168.9.175	
33121	5478	IEC.60870.5.104_Information.Transfer.Process.Control	Operational.Technology: IEC.60870.5.104_Information.Transfer.Process.Control	elevated	192.168.9.223	192.168.9.175	
33120	5478	IEC.60870.5.104_Information.Transfer	Operational.Technology: IEC.60870.5.104_Information.Transfer	elevated	192.168.9.223	192.168.9.175	
41064	5478	IEC.60870.5.104_Information.Transfer.M.ME.NC.1	Operational.Technology: IEC.60870.5.104_Information.Transfer.M.ME.NC.1	elevated	192.168.9.223	192.168.9.175	
33124	5478	IEC.60870.5.104_Information.Transfer.Process.Monitor	Operational.Technology: IEC.60870.5.104_Information.Transfer.Process.Monitor	elevated	192.168.9.223	192.168.9.175	
33129	5478	IEC.60870.5.104_Supervisory.Functions	Operational.Technology: IEC.60870.5.104_Supervisory.Functions	elevated	192.168.9.223	192.168.9.175	
33129	5478	IEC.60870.5.104_Supervisory.Functions	Operational.Technology: IEC.60870.5.104_Supervisory.Functions	elevated	192.168.9.223	192.168.9.175	
16083	5486	UPnP	Network.Service: UPnP	elevated	192.168.9.223	239.255.255.250	
33119	5478	IEC.60870.5.104_Control.Functions.TESTFR.CON	Operational.Technology: IEC.60870.5.104_Control.Functions.TESTFR.CON	elevated	192.168.9.223	192.168.9.175	
33119	5478	IEC.60870.5.104_Control.Functions.TESTFR.CON	Operational.Technology: IEC.60870.5.104_Control.Functions.TESTFR.CON	elevated	192.168.9.223	192.168.9.175	
