app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
incomplete		446576	unknown	1	tcp	84.3.251.104	84.3.251.102
incomplete		447340	unknown	1	tcp	84.3.251.104	84.3.251.102
ping		448524	internet-utility	2	icmp	84.3.251.102	84.3.251.104
modbus-write-single-register	modbus	446786	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446646	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447109	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446490	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446444	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447332	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446876	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447251	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	440036	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448529	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446599	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447312	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448130	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446337	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448353	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447136	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	445653	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447195	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448186	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447089	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447357	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447386	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448127	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446448	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446720	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447176	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	445547	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448252	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448387	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446999	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448378	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	445904	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447926	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448513	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448590	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448600	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447057	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447193	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446893	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446525	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
