app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
incomplete		445221	unknown	1	tcp	84.3.251.102	84.3.251.101
incomplete		446010	unknown	1	tcp	84.3.251.102	84.3.251.101
incomplete		445250	unknown	1	tcp	84.3.251.102	84.3.251.101
incomplete		445917	unknown	1	tcp	84.3.251.102	84.3.251.101
incomplete		445880	unknown	1	tcp	84.3.251.102	84.3.251.101
incomplete		445815	unknown	1	tcp	84.3.251.102	84.3.251.101
incomplete		446780	unknown	1	tcp	84.3.251.102	84.3.251.101
ping		446022	internet-utility	2	icmp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445665	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446691	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	438344	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445846	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	448250	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	448059	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445845	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446854	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446004	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447972	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445897	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447469	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447218	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445474	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446031	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446553	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	448034	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447490	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445233	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446793	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446983	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445971	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445866	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446468	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447291	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446688	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445843	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	448587	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445972	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447552	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445824	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446769	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445507	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446803	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445575	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446894	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445558	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	448350	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446610	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447034	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446818	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447478	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447993	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446435	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447275	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446633	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447018	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447751	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	440071	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446679	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447463	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447403	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446923	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446753	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446353	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446823	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447064	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446851	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447717	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	447876	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445965	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446743	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	446762	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
modbus-read-holding-registers	modbus	445761	ics-protocols	2	tcp	84.3.251.102	84.3.251.101
