app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
incomplete		445645	unknown	1	tcp	84.3.251.104	84.3.251.102
incomplete		446889	unknown	1	tcp	84.3.251.104	84.3.251.102
incomplete		448598	unknown	1	tcp	84.3.251.104	84.3.251.102
incomplete		447650	unknown	1	tcp	84.3.251.104	84.3.251.102
incomplete		446693	unknown	1	tcp	84.3.251.104	84.3.251.102
ping		448583	internet-utility	2	icmp	84.3.251.102	84.3.251.104
modbus-write-single-register	modbus	447243	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447027	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	445728	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447304	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446936	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447131	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448506	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448461	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448454	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446495	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448438	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446718	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446516	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447971	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446717	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448334	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448562	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447719	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447076	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	449525	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	446392	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	448474	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	449255	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
modbus-write-single-register	modbus	447123	ics-protocols	2	tcp	84.3.251.104	84.3.251.102
