app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
incomplete		486068	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486071	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486142	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486136	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485549	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487534	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485538	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487346	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487037	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487099	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487194	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485521	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		488079	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485048	unknown	1	tcp	10.200.1.166	10.50.1.54
incomplete		486369	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485040	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486327	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486425	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486292	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486454	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486346	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		484865	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486334	unknown	1	tcp	10.200.1.166	10.50.1.54
incomplete		488054	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486187	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487128	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487463	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486204	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486168	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485526	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485561	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485573	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		485560	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486175	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486143	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485497	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486230	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487124	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485557	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		484333	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		483416	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485180	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485261	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		485141	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		484483	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		486315	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		486322	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		483213	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		486134	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		483927	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		483243	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		483720	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		484385	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485097	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		487432	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486078	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486147	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485532	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485570	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486415	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485499	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487420	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486209	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486169	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485678	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486102	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486125	unknown	1	tcp	10.200.1.166	10.50.1.54
incomplete		487530	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486197	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487334	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486210	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486100	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485519	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485522	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485537	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486157	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485880	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485529	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486679	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485566	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485708	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486505	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485414	unknown	1	tcp	10.200.1.174	10.50.1.54
web-browsing		485555	internet-utility	4	tcp	10.200.1.153	10.50.1.54
web-browsing		486146	internet-utility	4	tcp	10.200.1.153	10.50.1.54
web-browsing		485507	internet-utility	4	tcp	10.200.1.153	10.50.1.54
web-browsing		485544	internet-utility	4	tcp	10.200.1.153	10.50.1.54
web-browsing		485528	internet-utility	4	tcp	10.200.1.153	10.50.1.54
web-browsing		485523	internet-utility	4	tcp	10.200.1.153	10.50.1.54
web-browsing		486128	internet-utility	4	tcp	10.200.1.153	10.50.1.54
web-browsing		485583	internet-utility	4	tcp	10.200.1.153	10.50.1.54
web-browsing		486066	internet-utility	4	tcp	10.200.1.153	10.50.1.54
web-browsing		485525	internet-utility	4	tcp	10.200.1.153	10.50.1.54
incomplete		486188	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		487365	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485988	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486007	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		484366	unknown	1	tcp	10.200.1.174	10.50.1.54
web-browsing		485536	internet-utility	4	tcp	10.200.1.153	10.50.1.54
web-browsing		486172	internet-utility	4	tcp	10.200.1.153	10.50.1.54
incomplete		487443	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487386	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		484453	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486624	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487464	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485615	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487444	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487374	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487451	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486108	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486180	unknown	1	tcp	10.200.1.174	10.50.1.54
web-browsing		486093	internet-utility	4	tcp	10.200.1.153	10.50.1.54
incomplete		487337	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487412	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		484870	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487356	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486270	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486016	unknown	1	tcp	10.200.1.153	10.50.1.54
web-browsing		486174	internet-utility	4	tcp	10.200.1.153	10.50.1.54
incomplete		487348	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487461	unknown	1	tcp	10.200.1.174	10.50.1.54
web-browsing		486092	internet-utility	4	tcp	10.200.1.153	10.50.1.54
incomplete		487504	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487543	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485812	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		487431	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487449	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487438	unknown	1	tcp	10.200.1.166	10.50.1.54
incomplete		486389	unknown	1	tcp	10.200.1.166	10.50.1.54
incomplete		487559	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487524	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485506	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		487376	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485513	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		486588	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485576	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		485897	unknown	1	tcp	10.200.1.174	10.50.1.54
incomplete		482268	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		486137	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		485072	unknown	1	tcp	10.200.1.153	10.50.1.54
incomplete		484373	unknown	1	tcp	10.200.1.174	10.50.1.54
